Month_Year,Customer_ID,SF_Activity_Count,SF_Selling_Time,SF_Activity_Time_,Activity_Type,Sales_Rep,Opportunity_Stage
2024-05-01,C01942,2,1.13,1.42,Call,Rep_11,Qualification
2024-07-01,C01942,6,3.09,3.41,Demo,Rep_23,Prospecting
2024-09-01,C01942,4,1.75,3.22,Email,Rep_19,Nurture
2024-10-01,C01942,1,0.95,0.62,Email,Rep_13,Prospecting
2024-11-01,C01942,2,1.98,1.06,Account Review,Rep_22,Prospecting
2024-12-01,C01942,1,0.8,0.81,Email,Rep_07,Proposal
2025-02-01,C01942,3,2.2,1.07,Call,Rep_20,Prospecting
2025-04-01,C01942,1,0.59,0.2,Email,Rep_03,Proposal
2025-05-01,C01942,1,1.07,0.39,Email,Rep_02,Nurture
2025-06-01,C01942,2,1.05,0.74,Account Review,Rep_22,Nurture
2025-09-01,C01942,4,3.81,1.11,Meeting,Rep_11,Nurture
2025-10-01,C01942,1,0.63,0.46,Email,Rep_20,Nurture
2025-11-01,C01942,3,2.15,1.33,Email,Rep_25,Qualification
2025-12-01,C01942,5,2.04,4.46,Meeting,Rep_03,Nurture
2023-01-01,C01943,5,5.71,3.05,Call,Rep_04,Qualification
2023-04-01,C01943,4,3.22,3.46,Email,Rep_23,Closed Won
2023-07-01,C01943,10,3.82,2.78,Call,Rep_25,Qualification
2023-08-01,C01943,2,1.92,0.44,Call,Rep_10,Nurture
2023-09-01,C01943,5,5.21,0.77,Call,Rep_12,Qualification
2023-12-01,C01943,1,0.48,0.65,Account Review,Rep_10,
2024-01-01,C01943,5,4.11,2.76,Meeting,Rep_23,Qualification
2024-02-01,C01943,1,0.36,0.87,Call,Rep_25,Closed Lost
2024-05-01,C01943,1,1.0,0.37,Proposal,Rep_10,Proposal
2024-07-01,C01943,1,0.8,0.76,Email,Rep_07,Prospecting
2024-08-01,C01943,2,1.7,1.73,Call,Rep_19,Proposal
2025-01-01,C01943,1,0.92,0.47,Email,Rep_02,Proposal
2025-02-01,C01943,5,1.85,1.7,Demo,Rep_10,Closed Won
2025-03-01,C01943,1,0.61,0.67,Proposal,Rep_05,Qualification
2025-06-01,C01943,1,0.39,0.9,Meeting,Rep_12,Prospecting
2025-08-01,C01943,2,1.1,1.71,Meeting,Rep_13,Negotiation
2025-11-01,C01943,1,0.58,0.43,Email,Rep_06,Prospecting
2025-12-01,C01943,1,1.19,0.27,Email,Rep_14,Qualification
2023-01-01,C01944,3,1.59,1.96,Meeting,Rep_15,Closed Won
2023-02-01,C01944,1,0.27,0.51,Meeting,Rep_09,Closed Won
2023-06-01,C01944,7,6.65,3.74,Account Review,Rep_13,Proposal
2024-02-01,C01944,6,3.61,3.57,Email,Rep_21,Proposal
2024-03-01,C01944,4,2.13,0.87,Email,Rep_19,Prospecting
2024-05-01,C01944,1,1.09,0.33,Email,Rep_02,Nurture
2024-06-01,C01944,1,0.93,0.51,Call,Rep_21,Closed Lost
2024-07-01,C01944,3,2.46,2.52,Call,Rep_19,Prospecting
2024-08-01,C01944,2,1.06,0.74,Meeting,Rep_17,Nurture
2025-02-01,C01944,5,5.31,3.64,Call,Rep_05,Closed Won
2025-04-01,C01944,3,1.24,1.83,Call,Rep_19,Proposal
2025-05-01,C01944,1,0.54,0.84,Meeting,Rep_04,Nurture
2025-06-01,C01944,12,14.38,7.38,Call,Rep_07,Qualification
2025-09-01,C01944,1,0.34,0.21,Email,Rep_14,Prospecting
2025-10-01,C01944,3,2.24,2.15,Email,Rep_20,Negotiation
2023-03-01,C01945,2,1.65,0.57,Email,Rep_18,Closed Won
2023-05-01,C01945,5,4.57,2.42,Call,Rep_21,Qualification
2023-06-01,C01945,3,2.37,0.66,Call,Rep_10,Negotiation
2023-08-01,C01945,1,0.58,0.27,Demo,Rep_13,Closed Won
2023-11-01,C01945,2,1.9,0.82,Email,Rep_15,Qualification
2024-01-01,C01945,4,4.36,1.03,Email,Rep_19,Negotiation
2024-04-01,C01945,3,1.12,1.98,Email,Rep_25,Prospecting
2024-09-01,C01945,2,1.9,0.49,Meeting,Rep_06,Closed Won
2024-10-01,C01945,1,0.25,0.39,Proposal,Rep_07,Qualification
2025-03-01,C01945,7,3.6,3.04,Meeting,Rep_06,Prospecting
2025-05-01,C01945,1,0.9,0.48,Call,Rep_17,Closed Lost
2025-07-01,C01945,1,1.11,0.22,Call,Rep_21,Closed Won
2023-03-01,C01946,7,2.92,6.28,Meeting,Rep_12,Qualification
2023-04-01,C01946,1,0.65,0.76,Call,Rep_05,Closed Won
2023-08-01,C01946,1,0.71,0.83,Email,Rep_03,Closed Lost
2023-10-01,C01946,5,3.54,2.98,Email,Rep_10,Negotiation
2024-01-01,C01946,4,3.8,3.33,Call,Rep_23,Nurture
2024-06-01,C01946,1,0.87,0.76,Call,Rep_07,Closed Lost
2024-08-01,C01946,3,2.46,2.5,Call,Rep_21,Closed Won
2024-11-01,C01946,3,1.22,1.78,Email,Rep_24,Negotiation
2025-01-01,C01946,4,3.84,1.92,Email,Rep_25,Closed Won
2025-05-01,C01946,1,0.87,0.5,Demo,Rep_19,Prospecting
2025-06-01,C01946,1,0.88,0.75,Email,Rep_17,Closed Won
2023-01-01,C01947,1,0.5,0.31,Demo,Rep_13,Prospecting
2023-02-01,C01947,2,1.12,0.39,Call,Rep_07,Proposal
2023-03-01,C01947,2,0.76,0.65,Call,Rep_03,Qualification
2023-04-01,C01947,3,2.53,1.63,Call,Rep_03,Nurture
2023-05-01,C01947,1,0.26,0.81,Email,Rep_04,Closed Won
2023-07-01,C01947,1,0.98,0.16,Call,Rep_16,Nurture
2023-08-01,C01947,3,1.27,1.62,Meeting,Rep_01,Nurture
2023-09-01,C01947,4,4.67,2.27,Meeting,Rep_16,Prospecting
2023-10-01,C01947,3,2.19,2.39,Account Review,Rep_03,Closed Won
2023-11-01,C01947,1,0.75,0.67,Proposal,Rep_12,Prospecting
2024-02-01,C01947,8,8.51,5.23,Meeting,Rep_03,Qualification
2024-03-01,C01947,6,2.08,2.61,Call,Rep_25,Nurture
2024-04-01,C01947,1,0.96,0.68,Meeting,Rep_14,Qualification
2024-05-01,C01947,3,1.16,1.9,Call,Rep_25,Closed Won
2024-06-01,C01947,1,0.5,0.25,Email,Rep_03,Nurture
2024-07-01,C01947,8,8.15,6.11,Email,Rep_19,Nurture
2024-09-01,C01947,2,1.83,0.84,Meeting,Rep_22,Prospecting
2024-11-01,C01947,7,6.95,3.99,Email,Rep_03,Prospecting
2024-12-01,C01947,3,1.62,1.33,Account Review,Rep_09,Nurture
2025-03-01,C01947,1,0.61,0.69,Call,Rep_13,Negotiation
2025-05-01,C01947,3,1.44,0.88,Call,Rep_19,Nurture
2025-06-01,C01947,1,0.27,0.82,Meeting,Rep_23,Negotiation
2025-07-01,C01947,4,3.04,2.08,Proposal,Rep_03,Negotiation
2025-08-01,C01947,2,1.38,0.74,Email,Rep_12,
2025-09-01,C01947,1,0.53,0.42,Demo,Rep_08,Closed Lost
2025-10-01,C01947,9,5.51,3.78,Call,Rep_06,Qualification
2025-12-01,C01947,1,1.03,0.61,Call,Rep_10,Nurture
2023-01-01,C01948,4,1.96,1.58,Account Review,Rep_05,Closed Lost
2023-03-01,C01948,2,0.86,1.58,Call,Rep_12,Prospecting
2023-04-01,C01948,1,1.1,0.89,Proposal,Rep_08,Nurture
2023-05-01,C01948,2,2.06,0.59,Email,Rep_12,Prospecting
2023-07-01,C01948,4,2.41,2.47,Proposal,Rep_16,Closed Won
2023-09-01,C01948,3,3.47,0.79,Call,Rep_14,Proposal
2023-12-01,C01948,4,3.19,1.51,Account Review,Rep_25,Closed Lost
2024-01-01,C01948,5,4.6,2.59,Email,Rep_09,Proposal
2024-02-01,C01948,1,0.49,0.17,Meeting,Rep_24,Nurture
2024-04-01,C01948,3,3.41,1.73,Call,Rep_18,Qualification
2024-09-01,C01948,7,7.39,5.6,Email,Rep_04,Prospecting
2024-10-01,C01948,4,3.75,0.83,Email,Rep_12,Proposal
2024-12-01,C01948,3,3.45,1.1,Call,Rep_07,Prospecting
2025-02-01,C01948,2,2.14,1.44,Demo,Rep_12,Proposal
2025-03-01,C01948,4,3.68,2.11,Demo,Rep_23,Proposal
2025-04-01,C01948,1,1.1,0.85,Call,Rep_13,Nurture
2025-05-01,C01948,3,3.06,1.45,Meeting,Rep_24,Qualification
2025-06-01,C01948,5,4.83,2.26,Proposal,Rep_14,Proposal
2025-09-01,C01948,5,1.47,1.1,Call,Rep_15,Proposal
2025-11-01,C01948,3,0.8,2.44,Meeting,Rep_15,Prospecting
2025-12-01,C01948,1,0.29,0.25,Meeting,Rep_03,Nurture
2023-01-01,C01949,3,1.56,2.4,Account Review,Rep_11,Nurture
2023-02-01,C01949,4,1.78,2.08,Email,Rep_09,Nurture
2023-03-01,C01949,3,2.42,1.45,Email,Rep_11,Closed Won
2023-05-01,C01949,7,5.35,6.18,Call,Rep_25,
2023-06-01,C01949,5,2.2,1.83,Email,Rep_20,Closed Won
2023-07-01,C01949,5,4.95,3.9,Account Review,Rep_12,Negotiation
2023-08-01,C01949,3,3.42,1.2,Call,Rep_19,Proposal
2023-10-01,C01949,2,0.7,1.24,Meeting,Rep_08,Closed Won
2023-12-01,C01949,1,0.75,0.7,Proposal,Rep_02,Closed Lost
2024-02-01,C01949,1,0.65,0.53,Email,Rep_08,Qualification
2024-05-01,C01949,1,1.03,0.25,Meeting,Rep_05,Nurture
2024-06-01,C01949,4,1.05,1.17,Call,Rep_12,Closed Won
2024-07-01,C01949,4,4.05,2.15,Call,Rep_19,Qualification
2024-08-01,C01949,2,1.16,0.71,Meeting,Rep_25,Proposal
2024-10-01,C01949,4,2.8,2.09,Meeting,Rep_05,Qualification
2024-12-01,C01949,3,3.31,0.64,Email,Rep_14,Closed Won
2025-02-01,C01949,3,1.88,1.13,Email,Rep_02,Prospecting
2025-10-01,C01949,2,0.98,0.59,Call,Rep_21,Nurture
2023-01-01,C01950,4,1.66,1.72,Call,Rep_09,Proposal
2023-03-01,C01950,8,2.34,7.06,Call,Rep_08,Closed Lost
2023-04-01,C01950,3,1.07,0.56,Account Review,Rep_16,Prospecting
2023-05-01,C01950,1,0.35,0.79,Email,Rep_08,Closed Won
2023-08-01,C01950,1,1.03,0.3,Proposal,Rep_08,Qualification
2023-09-01,C01950,5,4.66,2.96,Email,Rep_20,Negotiation
2023-10-01,C01950,7,8.28,4.03,Meeting,Rep_07,Closed Lost
2023-11-01,C01950,1,0.34,0.56,Email,Rep_13,Nurture
2023-12-01,C01950,1,0.48,0.43,Demo,Rep_09,Proposal
2024-02-01,C01950,6,5.29,1.72,Proposal,Rep_08,Proposal
2024-03-01,C01950,5,4.96,1.62,Email,Rep_18,Negotiation
2024-07-01,C01950,3,2.69,1.46,Email,Rep_16,Proposal
2024-08-01,C01950,5,5.94,1.37,Call,Rep_21,Closed Lost
2024-11-01,C01950,1,0.81,0.75,Demo,Rep_07,Nurture
2024-12-01,C01950,5,5.06,0.78,Proposal,Rep_25,Proposal
2025-01-01,C01950,2,0.8,1.23,Proposal,Rep_15,Closed Won
2025-02-01,C01950,2,2.13,1.69,Meeting,Rep_05,Closed Won
2025-03-01,C01950,3,1.55,0.73,Call,Rep_02,Proposal
2025-06-01,C01950,4,3.19,1.56,Meeting,Rep_07,Closed Lost
2025-07-01,C01950,3,3.21,1.06,Call,Rep_02,Nurture
2025-08-01,C01950,3,1.17,2.57,Account Review,Rep_23,Nurture
2025-11-01,C01950,5,2.59,1.21,Email,Rep_01,Prospecting
2025-12-01,C01950,1,0.39,0.49,Proposal,Rep_09,Nurture
2023-02-01,C01951,4,2.17,2.89,Email,Rep_11,Proposal
2023-03-01,C01951,2,2.13,1.24,Email,Rep_16,Nurture
2023-04-01,C01951,3,1.31,0.71,Meeting,Rep_12,Proposal
2023-05-01,C01951,3,1.12,2.61,Call,Rep_03,Proposal
2023-06-01,C01951,1,0.67,0.73,Demo,Rep_22,Nurture
2023-09-01,C01951,6,4.67,1.05,Account Review,Rep_24,
2023-10-01,C01951,5,1.77,1.82,Account Review,Rep_16,Closed Lost
2023-11-01,C01951,1,0.7,0.2,Meeting,Rep_04,Prospecting
2023-12-01,C01951,3,3.08,1.07,Call,Rep_04,Prospecting
2024-02-01,C01951,4,1.44,3.46,Proposal,Rep_19,Qualification
2024-03-01,C01951,1,0.4,0.7,Email,Rep_05,Closed Lost
2024-07-01,C01951,3,1.83,0.98,Email,Rep_08,Closed Won
2024-10-01,C01951,2,2.3,1.16,Account Review,Rep_23,Qualification
2024-12-01,C01951,3,1.78,1.94,Call,Rep_07,Qualification
2025-01-01,C01951,8,2.19,6.92,Meeting,Rep_21,Proposal
2025-02-01,C01951,1,0.75,0.27,Email,Rep_02,Prospecting
2025-05-01,C01951,1,0.45,0.43,Call,Rep_24,Closed Won
2025-10-01,C01951,3,2.84,1.01,Demo,Rep_17,Prospecting
2025-12-01,C01951,6,3.82,2.86,Proposal,Rep_21,Prospecting
2023-01-01,C01952,1,1.16,0.51,Email,Rep_04,Prospecting
2023-02-01,C01952,9,9.5,5.14,Call,Rep_17,Closed Won
2023-03-01,C01952,4,4.74,1.6,Demo,Rep_08,Qualification
2023-04-01,C01952,3,0.96,2.62,Proposal,Rep_16,Nurture
2023-05-01,C01952,4,2.33,2.55,Call,Rep_22,Closed Won
2023-06-01,C01952,2,1.66,1.18,Call,Rep_05,Closed Won
2023-07-01,C01952,9,10.28,7.93,Meeting,Rep_08,Nurture
2023-09-01,C01952,4,4.11,1.28,Email,Rep_10,Proposal
2023-12-01,C01952,2,1.89,0.98,Call,Rep_11,Qualification
2024-01-01,C01952,7,6.22,5.62,Account Review,Rep_25,Proposal
2024-04-01,C01952,9,5.81,4.07,Demo,Rep_05,Closed Won
2024-06-01,C01952,2,0.52,0.5,Call,Rep_08,Prospecting
2024-08-01,C01952,2,2.24,1.36,Email,Rep_22,Closed Won
2024-09-01,C01952,1,0.3,0.78,Proposal,Rep_20,
2024-10-01,C01952,1,0.47,0.49,Account Review,Rep_20,Qualification
2024-11-01,C01952,1,0.8,0.3,Meeting,Rep_09,Qualification
2025-01-01,C01952,1,0.72,0.49,Email,Rep_02,Proposal
2025-02-01,C01952,2,0.98,0.4,Call,Rep_19,Prospecting
2025-03-01,C01952,3,1.96,0.56,Meeting,Rep_12,Closed Won
2025-04-01,C01952,4,4.74,0.93,Meeting,Rep_16,Closed Won
2025-07-01,C01952,2,1.98,1.22,Email,Rep_19,Nurture
2025-09-01,C01952,2,2.33,0.98,Call,Rep_12,Qualification
2025-11-01,C01952,3,1.1,1.16,Demo,Rep_02,Qualification
2023-01-01,C01953,6,3.15,5.01,Email,Rep_01,Nurture
2023-02-01,C01953,2,2.32,1.17,Call,Rep_10,Nurture
2023-03-01,C01953,1,0.94,0.55,Meeting,Rep_12,Closed Lost
2023-04-01,C01953,1,1.18,0.84,Meeting,Rep_06,Prospecting
2023-05-01,C01953,3,3.03,0.82,Call,Rep_02,Proposal
2023-06-01,C01953,1,0.61,0.23,Email,Rep_17,Negotiation
2023-07-01,C01953,1,0.65,0.32,Email,Rep_13,Proposal
2023-08-01,C01953,1,0.92,0.53,Email,Rep_13,Prospecting
2023-09-01,C01953,3,1.6,2.54,Account Review,Rep_23,Nurture
2023-10-01,C01953,2,1.63,0.48,Proposal,Rep_05,Nurture
2023-11-01,C01953,1,1.12,0.16,Email,Rep_11,Prospecting
2023-12-01,C01953,3,2.11,1.74,Account Review,Rep_14,Prospecting
2024-02-01,C01953,2,1.17,0.72,Call,Rep_18,Closed Lost
2024-03-01,C01953,2,1.02,0.51,Email,Rep_25,Closed Won
2024-04-01,C01953,3,2.57,1.12,Demo,Rep_15,Proposal
2024-05-01,C01953,4,2.56,2.34,Call,Rep_16,Qualification
2024-06-01,C01953,3,2.69,1.5,Demo,Rep_22,Qualification
2024-07-01,C01953,3,2.41,1.78,Email,Rep_17,Closed Won
2024-08-01,C01953,1,0.95,0.57,Meeting,Rep_02,Nurture
2024-09-01,C01953,4,2.31,3.03,Call,Rep_17,Qualification
2024-10-01,C01953,5,3.01,1.42,Account Review,Rep_20,Nurture
2024-11-01,C01953,3,2.49,2.26,Email,Rep_02,Nurture
2024-12-01,C01953,4,1.9,1.84,Email,Rep_06,Proposal
2025-01-01,C01953,4,1.05,1.87,Call,Rep_19,Qualification
2025-03-01,C01953,4,3.82,2.87,Meeting,Rep_11,Proposal
2025-04-01,C01953,5,5.09,4.09,Call,Rep_24,Closed Won
2025-05-01,C01953,5,2.01,0.91,Call,Rep_25,Proposal
2025-06-01,C01953,1,0.53,0.46,Meeting,Rep_19,Proposal
2025-07-01,C01953,6,7.0,3.37,Account Review,Rep_14,Closed Won
2025-08-01,C01953,6,1.94,1.07,Meeting,Rep_12,Closed Won
2025-09-01,C01953,3,2.05,1.66,Demo,Rep_25,Qualification
2025-10-01,C01953,3,1.59,2.68,Meeting,Rep_05,Nurture
2025-11-01,C01953,1,0.91,0.56,Call,Rep_11,Prospecting
2025-12-01,C01953,3,3.34,1.34,Email,Rep_16,Proposal
2023-03-01,C01954,6,3.27,5.26,Call,Rep_15,Prospecting
2023-04-01,C01954,7,6.6,4.54,Email,Rep_10,Qualification
2023-05-01,C01954,1,1.1,0.66,Call,Rep_10,Qualification
2023-06-01,C01954,7,3.91,5.21,Meeting,Rep_21,
2023-10-01,C01954,1,1.09,0.8,Meeting,Rep_11,Qualification
2023-11-01,C01954,1,0.28,0.59,Call,Rep_01,Qualification
2024-02-01,C01954,2,1.63,1.74,Account Review,Rep_20,Closed Won
2024-03-01,C01954,5,5.52,4.12,Email,Rep_23,Qualification
2024-06-01,C01954,1,0.96,0.68,Meeting,Rep_19,Negotiation
2024-07-01,C01954,1,0.81,0.29,Email,Rep_03,Prospecting
2024-09-01,C01954,2,0.97,1.7,Email,Rep_06,Closed Won
2024-10-01,C01954,2,2.31,0.83,Account Review,Rep_05,Closed Won
2024-12-01,C01954,3,2.79,1.55,Meeting,Rep_01,Prospecting
2025-01-01,C01954,5,2.58,2.9,Call,Rep_05,Prospecting
2025-02-01,C01954,5,4.85,0.92,Demo,Rep_16,Closed Won
2025-03-01,C01954,1,0.99,0.69,Email,Rep_02,Prospecting
2025-05-01,C01954,3,2.77,1.78,Demo,Rep_09,Prospecting
2025-07-01,C01954,2,0.7,1.06,Proposal,Rep_13,Prospecting
2025-08-01,C01954,1,0.31,0.52,Call,Rep_17,Closed Lost
2025-09-01,C01954,5,5.58,3.18,Account Review,Rep_15,Qualification
2025-10-01,C01954,4,3.28,1.88,Account Review,Rep_10,Prospecting
2025-12-01,C01954,2,1.11,0.44,Meeting,Rep_11,Qualification
2023-01-01,C01955,1,1.17,0.25,Email,Rep_09,Closed Won
2023-03-01,C01955,1,0.91,0.74,Call,Rep_19,Negotiation
2023-07-01,C01955,2,2.24,1.55,Call,Rep_18,Negotiation
2023-08-01,C01955,2,0.66,1.55,Demo,Rep_14,Prospecting
2023-10-01,C01955,2,2.24,1.57,Meeting,Rep_08,Qualification
2023-11-01,C01955,2,1.25,0.33,Account Review,Rep_19,Qualification
2024-06-01,C01955,2,2.2,0.74,Demo,Rep_05,Qualification
2024-11-01,C01955,3,1.75,1.12,Meeting,Rep_25,Prospecting
2025-02-01,C01955,5,4.3,2.3,Meeting,Rep_21,Closed Won
2025-03-01,C01955,7,6.33,4.81,Call,Rep_16,Negotiation
2025-04-01,C01955,1,0.74,0.75,Email,Rep_08,Closed Lost
2025-10-01,C01955,2,1.05,1.62,Call,Rep_06,Proposal
2025-11-01,C01955,3,1.94,2.54,Call,Rep_16,Qualification
2023-04-01,C01956,2,2.16,1.32,Meeting,Rep_13,Nurture
2023-10-01,C01956,4,2.37,2.73,Meeting,Rep_16,Prospecting
2023-11-01,C01956,4,4.57,1.08,Call,Rep_18,Prospecting
2023-12-01,C01956,1,0.38,0.72,Meeting,Rep_05,Closed Lost
2024-02-01,C01956,5,3.67,2.52,Call,Rep_05,Closed Won
2024-09-01,C01956,3,2.37,0.92,Email,Rep_05,Qualification
2024-10-01,C01956,6,2.69,4.12,Meeting,Rep_05,Closed Lost
2024-11-01,C01956,8,7.69,2.12,Email,Rep_12,Prospecting
2025-02-01,C01956,6,6.87,1.46,Email,Rep_16,Nurture
2025-08-01,C01956,3,2.59,2.33,Call,Rep_09,
2025-09-01,C01956,4,2.2,2.65,Email,Rep_19,Prospecting
2025-10-01,C01956,2,1.36,1.77,Email,Rep_03,Closed Won
2025-11-01,C01956,1,0.69,0.89,Call,Rep_02,Qualification
2025-12-01,C01956,6,5.16,2.77,Proposal,Rep_20,Nurture
2023-01-01,C01957,2,1.01,1.25,Email,Rep_14,Qualification
2023-02-01,C01957,2,1.75,0.9,Meeting,Rep_04,Qualification
2023-04-01,C01957,1,0.6,0.86,Call,Rep_14,Negotiation
2023-05-01,C01957,8,3.2,4.87,Proposal,Rep_01,Nurture
2023-06-01,C01957,4,2.02,2.42,Email,Rep_04,Nurture
2023-07-01,C01957,2,0.73,0.83,Account Review,Rep_04,Qualification
2023-08-01,C01957,8,4.11,4.12,Call,Rep_20,Negotiation
2023-09-01,C01957,5,4.9,1.14,Meeting,Rep_15,Nurture
2023-12-01,C01957,1,0.43,0.84,Account Review,Rep_11,Proposal
2024-02-01,C01957,5,2.67,3.16,Call,Rep_08,Closed Won
2024-03-01,C01957,6,4.08,1.0,Call,Rep_15,Prospecting
2024-04-01,C01957,3,3.27,0.91,Email,Rep_22,Negotiation
2024-06-01,C01957,8,5.79,4.78,Account Review,Rep_03,Qualification
2024-11-01,C01957,1,0.31,0.29,Email,Rep_07,
2025-02-01,C01957,4,2.14,1.83,Call,Rep_21,Proposal
2025-03-01,C01957,4,3.55,3.21,Call,Rep_19,Prospecting
2025-04-01,C01957,3,0.86,2.67,Call,Rep_17,Closed Won
2025-06-01,C01957,7,3.78,3.27,Email,Rep_17,Qualification
2025-07-01,C01957,2,0.98,1.75,Email,Rep_01,Closed Won
2025-08-01,C01957,6,4.24,4.77,Meeting,Rep_25,Closed Won
2025-09-01,C01957,4,1.96,2.82,Meeting,Rep_08,Qualification
2025-10-01,C01957,3,1.53,2.34,Email,Rep_18,Negotiation
2025-11-01,C01957,2,0.59,0.78,Proposal,Rep_03,Closed Won
2025-12-01,C01957,2,1.21,1.51,Call,Rep_25,Negotiation
2023-02-01,C01958,2,1.24,1.36,Meeting,Rep_13,Nurture
2023-08-01,C01958,2,1.27,1.03,Call,Rep_08,Proposal
2023-10-01,C01958,4,4.04,3.09,Email,Rep_17,Qualification
2023-11-01,C01958,3,3.16,1.76,Call,Rep_07,Nurture
2024-01-01,C01958,3,2.4,2.41,Meeting,Rep_12,Prospecting
2024-04-01,C01958,3,0.96,1.4,Account Review,Rep_08,Prospecting
2024-06-01,C01958,1,0.8,0.45,Call,Rep_25,Proposal
2024-09-01,C01958,5,3.4,4.18,Meeting,Rep_18,Qualification
2024-11-01,C01958,4,3.45,3.37,Call,Rep_25,Prospecting
2025-02-01,C01958,1,0.56,0.53,Demo,Rep_12,Prospecting
2025-04-01,C01958,5,4.72,0.91,Call,Rep_05,Proposal
2025-05-01,C01958,1,1.18,0.44,Account Review,Rep_04,Nurture
2025-08-01,C01958,3,1.5,1.92,Email,Rep_20,Proposal
2025-09-01,C01958,5,3.86,3.48,Call,Rep_11,Closed Won
2025-12-01,C01958,3,2.78,2.29,Email,Rep_13,Nurture
2023-01-01,C01959,1,0.67,0.71,Demo,Rep_17,Closed Won
2023-03-01,C01959,5,3.78,0.99,Call,Rep_01,Negotiation
2023-04-01,C01959,1,0.93,0.61,Email,Rep_12,Prospecting
2023-05-01,C01959,3,2.1,1.34,Call,Rep_01,Prospecting
2023-07-01,C01959,2,1.56,0.74,Email,Rep_22,Qualification
2023-08-01,C01959,1,0.45,0.75,Call,Rep_17,Qualification
2023-09-01,C01959,1,0.46,0.23,Call,Rep_15,Closed Lost
2023-10-01,C01959,3,1.37,1.78,Email,Rep_25,Closed Lost
2023-11-01,C01959,3,2.33,0.63,Meeting,Rep_02,Closed Won
2024-01-01,C01959,4,4.42,2.39,Email,Rep_11,Qualification
2024-02-01,C01959,1,0.89,0.42,Call,Rep_13,Nurture
2024-04-01,C01959,2,2.13,0.67,Email,Rep_20,Prospecting
2024-05-01,C01959,1,0.42,0.41,Email,Rep_15,Prospecting
2024-06-01,C01959,1,1.05,0.84,Call,Rep_17,Proposal
2024-07-01,C01959,2,0.85,1.62,Email,Rep_09,Closed Lost
2024-08-01,C01959,1,1.08,0.2,Demo,Rep_12,Closed Won
2024-09-01,C01959,3,2.33,1.17,Call,Rep_09,Nurture
2024-10-01,C01959,3,1.11,1.56,Proposal,Rep_22,Proposal
2024-11-01,C01959,4,4.79,1.63,Proposal,Rep_01,Qualification
2024-12-01,C01959,6,2.12,4.0,Call,Rep_01,Closed Won
2025-01-01,C01959,2,1.81,0.55,Meeting,Rep_14,Nurture
2025-02-01,C01959,2,0.85,0.86,Email,Rep_06,Nurture
2025-03-01,C01959,4,3.24,2.7,Demo,Rep_08,Qualification
2025-05-01,C01959,3,3.47,0.94,Demo,Rep_23,Negotiation
2025-06-01,C01959,4,2.48,3.24,Account Review,Rep_20,Prospecting
2025-09-01,C01959,1,0.66,0.5,Call,Rep_01,Prospecting
2025-10-01,C01959,2,1.53,1.58,Email,Rep_11,Qualification
2025-11-01,C01959,4,4.44,2.86,Email,Rep_04,Proposal
2025-12-01,C01959,1,0.6,0.39,Call,Rep_18,Prospecting
2023-01-01,C01960,6,1.56,2.23,Proposal,Rep_22,Closed Won
2023-03-01,C01960,5,4.31,2.82,Meeting,Rep_01,Prospecting
2023-04-01,C01960,2,1.65,0.74,Meeting,Rep_25,Nurture
2023-05-01,C01960,8,5.91,7.11,Account Review,Rep_22,Nurture
2023-06-01,C01960,3,2.51,2.54,Call,Rep_16,Negotiation
2023-07-01,C01960,2,1.54,1.26,Account Review,Rep_04,Qualification
2023-09-01,C01960,2,2.31,1.34,Meeting,Rep_05,Qualification
2023-10-01,C01960,3,2.5,1.27,Demo,Rep_17,Negotiation
2023-11-01,C01960,7,7.27,2.86,Proposal,Rep_02,Negotiation
2023-12-01,C01960,3,1.53,2.58,Proposal,Rep_07,Proposal
2024-01-01,C01960,4,1.58,2.67,Email,Rep_14,Qualification
2024-03-01,C01960,5,4.69,1.59,Meeting,Rep_09,Qualification
2024-04-01,C01960,2,2.28,1.34,Email,Rep_07,Qualification
2024-07-01,C01960,5,3.78,1.7,Email,Rep_19,Qualification
2024-08-01,C01960,4,4.52,2.45,Meeting,Rep_24,Prospecting
2024-09-01,C01960,6,2.1,1.18,Call,Rep_14,Prospecting
2024-10-01,C01960,8,6.87,1.51,Account Review,Rep_09,
2024-11-01,C01960,6,2.41,3.85,Proposal,Rep_09,Proposal
2025-01-01,C01960,2,2.25,1.76,Call,Rep_16,Proposal
2025-03-01,C01960,3,1.72,2.36,Call,Rep_13,Qualification
2025-04-01,C01960,1,0.87,0.18,Call,Rep_17,Qualification
2025-05-01,C01960,9,2.6,2.68,Call,Rep_08,Closed Won
2025-06-01,C01960,6,3.27,2.64,Email,Rep_04,Closed Won
2025-07-01,C01960,7,2.89,4.8,Proposal,Rep_14,Prospecting
2025-09-01,C01960,3,3.17,0.77,Proposal,Rep_16,Qualification
2025-10-01,C01960,5,4.61,3.93,Call,Rep_07,Negotiation
2025-11-01,C01960,4,3.96,2.77,Demo,Rep_13,Closed Won
2025-12-01,C01960,2,2.19,1.24,Call,Rep_24,Prospecting
2023-02-01,C01961,1,0.53,0.63,Call,Rep_16,Qualification
2023-03-01,C01961,6,3.58,3.12,Proposal,Rep_11,Prospecting
2023-04-01,C01961,4,2.16,3.56,Email,Rep_11,Prospecting
2023-06-01,C01961,1,0.96,0.15,Proposal,Rep_18,Nurture
