ID_Customer,Sales,Units,order_lines,active_purchase_months,distinct_products,prd_line_coverage,prd_grp_1_coverage,prd_grp_2_coverage,prd_grp_3_coverage,customer_first_active_date,customer_last_active_date,prd_line_coverage_pct,prd_grp_1_coverage_pct,prd_grp_2_coverage_pct,prd_grp_3_coverage_pct,avg_order_line_value,avg_unit_price_realized,first_YM,last_YM,first_YM_ORD,last_YM_ORD,active_months,active_in_last_3m,active_in_last_6m,active_in_last_12m,max_consec_active_months,current_consec_active_months,avg_inactive_gap_months,max_inactive_gap_months,lifetime_months,months_since_last_purchase,activity_ratio_lifetime,is_inactive_6m,is_inactive_12m,avg_monthly_revenue,historical_ltv,purchase_freq_per_year,R_recency_m,F_frequency_m,M_sales,sales_value_segment,recency_segment,sf_first_YM,sf_last_YM,sf_first_YM_ORD,sf_last_YM_ORD,sf_active_months,sf_active_in_last_3m,sf_active_in_last_6m,sf_active_in_last_12m,sf_max_consec_active_months,sf_current_consec_active_months,sf_avg_inactive_gap_months,sf_max_inactive_gap_months,sf_total_events,sf_total_selling_time,sf_total_activity_time,sf_distinct_activity_types,sf_distinct_reps,sf_lifetime_months,sf_months_since_last_event,sf_activity_ratio_lifetime,sf_events_per_active_month,has_salesforce_activity,sales_without_recent_sf_activity,sf_activity_without_recent_sales
C01855,7820.77,39,21,10,5,4,3,5,5,2023-02-01,2024-12-01,0.5714285714285714,0.5,0.2777777777777778,0.14285714285714285,372.41761904761904,200.53256410256412,2023-02,2024-12,637,659,10,0,0,1,4.0,1.0,1.4444444444444444,7.0,23,12,0.43478260869565216,1,1,340.0334782608696,7820.77,5.217391304347826,12,10,7820.77,Mid Value,Inactive,2023-02,2025-09,637,668,11,1,1,1,2.0,1.0,2.1,8.0,52,35.69,36.49,3,10,32,3,0.34375,4.7272727272727275,1,0,1
C01856,11802.34,92,21,11,7,4,5,7,7,2023-02-01,2025-11-01,0.5714285714285714,0.8333333333333334,0.3888888888888889,0.2,562.0161904761904,128.28630434782607,2023-02,2025-11,637,670,11,1,1,1,2.0,1.0,2.3,6.0,34,1,0.3235294117647059,0,0,347.1276470588235,11802.34,3.8823529411764706,1,11,11802.34,Mid Value,Very Recent,2023-04,2025-12,639,671,12,1,1,1,3.0,1.0,1.9090909090909092,5.0,32,23.85,14.43,5,9,33,0,0.36363636363636365,2.6666666666666665,1,0,0
C01857,351378.52999999997,1242,80,29,4,2,3,3,4,2023-03-01,2025-11-01,0.2857142857142857,0.5,0.16666666666666666,0.11428571428571428,4392.231624999999,282.9134702093398,2023-03,2025-11,638,670,29,1,1,1,10.0,10.0,0.14285714285714285,1.0,33,1,0.8787878787878788,0,0,10647.834242424242,351378.52999999997,10.545454545454545,1,29,351378.52999999997,Top Value,Very Recent,2023-01,2025-12,636,671,30,1,1,1,9.0,8.0,0.20689655172413793,1.0,133,97.22,74.4,6,19,36,0,0.8333333333333334,4.433333333333334,1,0,0
C01858,56264.2,346,84,22,11,6,5,9,11,2023-02-01,2025-12-01,0.8571428571428571,0.8333333333333334,0.5,0.3142857142857143,669.8119047619048,162.61329479768784,2023-02,2025-12,637,671,22,1,1,1,6.0,2.0,0.6190476190476191,4.0,35,0,0.6285714285714286,0,0,1607.5485714285714,56264.2,7.542857142857144,0,22,56264.2,High Value,Very Recent,2023-02,2025-12,637,671,20,1,1,1,5.0,4.0,0.7894736842105263,3.0,70,48.88,43.67,6,15,35,0,0.5714285714285714,3.5,1,0,0
C01859,9096.21,42,14,6,4,3,4,4,4,2023-01-01,2025-11-01,0.42857142857142855,0.6666666666666666,0.2222222222222222,0.11428571428571428,649.7292857142857,216.57642857142855,2023-01,2025-11,636,670,6,1,1,1,3.0,1.0,5.8,15.0,35,1,0.17142857142857143,0,0,259.8917142857143,9096.21,2.0571428571428574,1,6,9096.21,Mid Value,Very Recent,2023-06,2025-12,641,671,23,1,1,1,11.0,11.0,0.36363636363636365,5.0,52,36.59,29.44,5,16,31,0,0.7419354838709677,2.260869565217391,1,0,0
C01860,152361.84,674,48,23,9,6,3,7,8,2023-02-01,2025-12-01,0.8571428571428571,0.5,0.3888888888888889,0.22857142857142856,3174.205,226.0561424332344,2023-02,2025-12,637,671,23,1,1,1,11.0,4.0,0.5454545454545454,6.0,35,0,0.6571428571428571,0,0,4353.195428571428,152361.84,7.885714285714286,0,23,152361.84,Top Value,Very Recent,2023-02,2025-12,637,671,26,1,1,1,6.0,1.0,0.36,3.0,111,86.37,67.88,5,15,35,0,0.7428571428571429,4.269230769230769,1,0,0
C01861,4690.33,19,16,7,9,5,5,6,7,2023-02-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.2,293.145625,246.8594736842105,2023-02,2025-12,637,671,7,1,1,1,2.0,1.0,4.666666666666667,10.0,35,0,0.2,0,0,134.00942857142857,4690.33,2.4,0,7,4690.33,Low Value,Very Recent,2023-02,2025-12,637,671,16,1,1,1,4.0,1.0,1.2666666666666666,5.0,43,29.43,19.36,6,13,35,0,0.45714285714285713,2.6875,1,0,0
C01862,19983.87,120,29,14,8,5,4,7,8,2023-02-01,2025-09-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.22857142857142856,689.0989655172414,166.53225,2023-02,2025-09,637,668,14,1,1,1,4.0,1.0,1.3846153846153846,10.0,32,3,0.4375,0,0,624.4959375,19983.87,5.25,3,14,19983.87,High Value,Recent,2023-03,2025-09,638,668,10,1,1,1,2.0,1.0,2.3333333333333335,6.0,32,25.15,12.68,5,9,31,3,0.3225806451612903,3.2,1,0,0
C01863,39592.7,144,36,18,6,4,3,6,6,2023-06-01,2025-11-01,0.5714285714285714,0.5,0.3333333333333333,0.17142857142857143,1099.7972222222222,274.94930555555555,2023-06,2025-11,641,670,18,1,1,1,4.0,3.0,0.7058823529411765,4.0,30,1,0.6,0,0,1319.7566666666667,39592.7,7.2,1,18,39592.7,High Value,Very Recent,2023-01,2025-11,636,670,28,1,1,1,9.0,1.0,0.25925925925925924,2.0,96,55.08,41.67,6,19,35,1,0.8,3.4285714285714284,1,0,0
C01864,15425.27,82,17,7,4,3,4,4,4,2023-11-01,2025-09-01,0.42857142857142855,0.6666666666666666,0.2222222222222222,0.11428571428571428,907.3688235294118,188.11304878048782,2023-11,2025-09,646,668,7,1,1,1,2.0,2.0,2.6666666666666665,8.0,23,3,0.30434782608695654,0,0,670.6639130434783,15425.27,3.652173913043478,3,7,15425.27,Mid Value,Recent,2023-06,2025-09,641,668,12,1,1,1,3.0,1.0,1.4545454545454546,5.0,38,30.02,22.200000000000003,4,10,28,3,0.42857142857142855,3.1666666666666665,1,0,0
C01865,8600.31,55,22,11,8,6,5,8,8,2023-01-01,2025-12-01,0.8571428571428571,0.8333333333333334,0.4444444444444444,0.22857142857142856,390.9231818181818,156.36927272727272,2023-01,2025-12,636,671,11,1,1,1,3.0,1.0,2.5,7.0,36,0,0.3055555555555556,0,0,238.89749999999998,8600.31,3.6666666666666665,0,11,8600.31,Mid Value,Very Recent,2023-06,2025-12,641,671,20,1,1,1,8.0,2.0,0.5789473684210527,3.0,57,41.2,35.98,5,13,31,0,0.6451612903225806,2.85,1,0,0
C01866,12848.11,69,33,14,7,6,4,6,7,2024-02-01,2025-12-01,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.2,389.3366666666667,186.20449275362319,2024-02,2025-12,649,671,14,1,1,1,6.0,6.0,0.6923076923076923,4.0,23,0,0.6086956521739131,0,0,558.6134782608696,12848.11,7.304347826086956,0,14,12848.11,Mid Value,Very Recent,2023-02,2025-10,637,669,25,1,1,1,13.0,6.0,0.3333333333333333,3.0,77,58.47,35.44,6,15,33,2,0.7575757575757576,3.08,1,0,0
C01867,7666.58,44,17,7,7,5,5,7,7,2023-07-01,2025-09-01,0.7142857142857143,0.8333333333333334,0.3888888888888889,0.2,450.9752941176471,174.24045454545455,2023-07,2025-09,642,668,7,1,1,1,1.0,1.0,3.3333333333333335,9.0,27,3,0.25925925925925924,0,0,283.9474074074074,7666.58,3.111111111111111,3,7,7666.58,Mid Value,Recent,2023-04,2025-12,639,671,9,1,1,1,2.0,1.0,3.0,10.0,22,11.05,10.42,3,9,33,0,0.2727272727272727,2.4444444444444446,1,0,0
C01868,9254.06,34,29,13,9,6,5,6,8,2023-06-01,2025-12-01,0.8571428571428571,0.8333333333333334,0.3333333333333333,0.22857142857142856,319.1055172413793,272.17823529411766,2023-06,2025-12,641,671,13,1,1,1,4.0,2.0,1.5,6.0,31,0,0.41935483870967744,0,0,298.518064516129,9254.06,5.032258064516129,0,13,9254.06,Mid Value,Very Recent,2023-05,2025-11,640,670,15,1,1,1,3.0,1.0,1.1428571428571428,4.0,49,33.33,21.44,4,11,31,1,0.4838709677419355,3.2666666666666666,1,0,0
C01869,70789.29,509,93,28,10,7,4,7,8,2023-01-01,2025-12-01,1.0,0.6666666666666666,0.3888888888888889,0.22857142857142856,761.1751612903225,139.07522593320235,2023-01,2025-12,636,671,28,1,1,1,9.0,5.0,0.2962962962962963,2.0,36,0,0.7777777777777778,0,0,1966.3691666666664,70789.29,9.333333333333334,0,28,70789.29,Top Value,Very Recent,2023-02,2025-12,637,671,23,1,1,1,5.0,1.0,0.5454545454545454,3.0,111,75.91,59.51,6,15,35,0,0.6571428571428571,4.826086956521739,1,0,0
C01870,74835.12,344,104,30,6,4,3,5,6,2023-01-01,2025-11-01,0.5714285714285714,0.5,0.2777777777777778,0.17142857142857143,719.5684615384615,217.54395348837207,2023-01,2025-11,636,670,30,1,1,1,11.0,7.0,0.1724137931034483,2.0,35,1,0.8571428571428571,0,0,2138.1462857142856,74835.12,10.285714285714286,1,30,74835.12,Top Value,Very Recent,2023-01,2025-11,636,670,27,1,1,1,8.0,4.0,0.3076923076923077,3.0,113,79.4,54.49,6,15,35,1,0.7714285714285715,4.185185185185185,1,0,0
C01871,9890.22,36,19,7,7,5,5,6,6,2023-02-01,2025-08-01,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.17142857142857143,520.5378947368421,274.7283333333333,2023-02,2025-08,637,667,7,0,1,1,2.0,1.0,4.0,15.0,31,4,0.22580645161290322,0,0,319.03935483870964,9890.22,2.7096774193548385,4,7,9890.22,Mid Value,Cooling,2023-03,2025-07,638,666,14,0,1,1,3.0,1.0,1.1538461538461537,3.0,44,30.11,30.7,5,11,29,5,0.4827586206896552,3.142857142857143,1,0,0
C01872,2941.18,40,24,12,6,4,3,5,6,2024-05-01,2025-12-01,0.5714285714285714,0.5,0.2777777777777778,0.17142857142857143,122.54916666666666,73.5295,2024-05,2025-12,652,671,12,1,1,1,6.0,3.0,0.7272727272727273,3.0,20,0,0.6,0,0,147.059,2941.18,7.199999999999999,0,12,2941.18,Low Value,Very Recent,2023-01,2025-12,636,671,27,1,1,1,10.0,10.0,0.34615384615384615,3.0,79,61.58,42.08,6,19,36,0,0.75,2.925925925925926,1,0,0
C01873,141431.35,684,90,28,5,4,4,5,5,2023-01-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.14285714285714285,1571.4594444444444,206.77097953216375,2023-01,2025-12,636,671,28,1,1,1,8.0,8.0,0.2962962962962963,2.0,36,0,0.7777777777777778,0,0,3928.648611111111,141431.35,9.333333333333334,0,28,141431.35,Top Value,Very Recent,2023-01,2025-12,636,671,26,1,1,1,5.0,2.0,0.4,2.0,83,51.82,39.47,6,17,36,0,0.7222222222222222,3.1923076923076925,1,0,0
C01874,30449.02,199,15,8,5,4,3,4,5,2023-02-01,2025-04-01,0.5714285714285714,0.5,0.2222222222222222,0.14285714285714285,2029.9346666666668,153.01015075376884,2023-02,2025-04,637,663,8,0,0,1,2.0,2.0,2.7142857142857144,11.0,27,8,0.2962962962962963,1,0,1127.7414814814815,30449.02,3.5555555555555554,8,8,30449.02,High Value,Inactive,2023-01,2025-12,636,671,18,1,1,1,3.0,3.0,1.0588235294117647,4.0,53,32.64,34.76,5,11,36,0,0.5,2.9444444444444446,1,0,1
C01875,37286.81,68,25,13,7,5,3,4,5,2024-04-01,2025-12-01,0.7142857142857143,0.5,0.2222222222222222,0.14285714285714285,1491.4723999999999,548.3354411764706,2024-04,2025-12,651,671,13,1,1,1,6.0,3.0,0.6666666666666666,4.0,21,0,0.6190476190476191,0,0,1775.5623809523809,37286.81,7.428571428571429,0,13,37286.81,High Value,Very Recent,2023-01,2025-12,636,671,23,1,1,1,5.0,2.0,0.5909090909090909,3.0,73,57.38,36.38,6,15,36,0,0.6388888888888888,3.1739130434782608,1,0,0
C01876,33851.01,100,28,13,13,6,4,8,11,2023-01-01,2024-11-01,0.8571428571428571,0.6666666666666666,0.4444444444444444,0.3142857142857143,1208.964642857143,338.5101,2023-01,2024-11,636,658,13,0,0,0,4.0,1.0,0.8333333333333334,4.0,23,13,0.5652173913043478,1,1,1471.7830434782609,33851.01,6.782608695652174,13,13,33851.01,High Value,Inactive,2023-03,2025-12,638,671,13,1,1,1,2.0,1.0,1.75,6.0,34,22.07,15.61,5,10,34,0,0.38235294117647056,2.6153846153846154,1,0,1
C01877,20039.54,107,32,15,4,4,3,4,4,2023-01-01,2025-07-01,0.5714285714285714,0.5,0.2222222222222222,0.11428571428571428,626.235625,187.28542056074767,2023-01,2025-07,636,666,15,0,1,1,4.0,1.0,1.1428571428571428,9.0,31,5,0.4838709677419355,0,0,646.4367741935484,20039.54,5.806451612903225,5,15,20039.54,High Value,Cooling,2023-02,2025-12,637,671,20,1,1,1,4.0,1.0,0.7894736842105263,2.0,55,37.69,25.23,6,15,35,0,0.5714285714285714,2.75,1,0,0
C01878,16151.19,126,29,12,9,6,4,7,8,2023-09-01,2025-10-01,0.8571428571428571,0.6666666666666666,0.3888888888888889,0.22857142857142856,556.9375862068965,128.18404761904762,2023-09,2025-10,644,669,12,1,1,1,3.0,1.0,1.2727272727272727,6.0,26,2,0.46153846153846156,0,0,621.1996153846154,16151.19,5.538461538461539,2,12,16151.19,Mid Value,Recent,2023-01,2025-12,636,671,11,1,1,1,3.0,1.0,2.5,11.0,32,23.84,16.63,4,9,36,0,0.3055555555555556,2.909090909090909,1,0,0
C01879,316816.09,1120,96,30,9,5,2,5,7,2023-01-01,2025-12-01,0.7142857142857143,0.3333333333333333,0.2777777777777778,0.2,3300.167604166667,282.8715089285715,2023-01,2025-12,636,671,30,1,1,1,11.0,10.0,0.20689655172413793,3.0,36,0,0.8333333333333334,0,0,8800.446944444446,316816.09,10.0,0,30,316816.09,Top Value,Very Recent,2023-02,2025-12,637,671,26,1,1,1,8.0,4.0,0.36,4.0,131,96.95,71.76,5,13,35,0,0.7428571428571429,5.038461538461538,1,0,0
C01880,22658.96,52,20,9,9,6,2,4,6,2023-01-01,2025-09-01,0.8571428571428571,0.3333333333333333,0.2222222222222222,0.17142857142857143,1132.9479999999999,435.74923076923073,2023-01,2025-09,636,668,9,1,1,1,3.0,1.0,3.0,14.0,33,3,0.2727272727272727,0,0,686.6351515151515,22658.96,3.272727272727273,3,9,22658.96,High Value,Recent,2023-01,2025-12,636,671,19,1,1,1,4.0,1.0,0.9444444444444444,4.0,62,47.29,28.990000000000002,5,13,36,0,0.5277777777777778,3.263157894736842,1,0,0
C01881,19020.73,106,20,10,4,3,3,3,4,2023-05-01,2025-07-01,0.42857142857142855,0.5,0.16666666666666666,0.11428571428571428,951.0364999999999,179.44084905660378,2023-05,2025-07,640,666,10,0,1,1,2.0,2.0,1.8888888888888888,7.0,27,5,0.37037037037037035,0,0,704.4714814814814,19020.73,4.444444444444445,5,10,19020.73,Mid Value,Cooling,2023-01,2025-11,636,670,11,1,1,1,3.0,2.0,2.4,6.0,29,22.64,11.99,4,8,35,1,0.3142857142857143,2.6363636363636362,1,0,0
C01882,22693.36,71,19,8,6,4,3,5,6,2023-02-01,2025-06-01,0.5714285714285714,0.5,0.2777777777777778,0.17142857142857143,1194.3873684210528,319.6247887323944,2023-02,2025-06,637,665,8,0,1,1,2.0,2.0,3.0,11.0,29,6,0.27586206896551724,1,0,782.5296551724139,22693.36,3.3103448275862073,6,8,22693.36,High Value,Cooling,2023-01,2025-11,636,670,13,1,1,1,2.0,1.0,1.8333333333333333,4.0,32,20.09,18.72,5,13,35,1,0.37142857142857144,2.4615384615384617,1,0,0
C01883,3722.78,18,16,6,9,7,5,6,7,2023-01-01,2025-05-01,1.0,0.8333333333333334,0.3333333333333333,0.2,232.67375,206.82111111111112,2023-01,2025-05,636,664,6,0,0,1,2.0,1.0,4.6,16.0,29,7,0.20689655172413793,1,0,128.37172413793104,3722.78,2.4827586206896552,7,6,3722.78,Low Value,Inactive,2023-01,2025-12,636,671,24,1,1,1,5.0,3.0,0.5217391304347826,3.0,64,42.95,36.74,6,15,36,0,0.6666666666666666,2.6666666666666665,1,0,1
C01884,196481.77,920,94,30,10,5,5,8,9,2023-02-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2571428571428571,2090.231595744681,213.5671413043478,2023-02,2025-12,637,671,30,1,1,1,8.0,2.0,0.1724137931034483,2.0,35,0,0.8571428571428571,0,0,5613.764857142857,196481.77,10.285714285714286,0,30,196481.77,Top Value,Very Recent,2023-01,2025-12,636,671,31,1,1,1,12.0,1.0,0.16666666666666666,2.0,110,79.59,59.28,6,19,36,0,0.8611111111111112,3.5483870967741935,1,0,0
C01885,2340.1,17,6,3,4,3,4,4,4,2023-01-01,2025-02-01,0.42857142857142855,0.6666666666666666,0.2222222222222222,0.11428571428571428,390.01666666666665,137.6529411764706,2023-01,2025-02,636,661,3,0,0,1,1.0,1.0,11.5,17.0,26,10,0.11538461538461539,1,0,90.00384615384615,2340.1,1.3846153846153848,10,3,2340.1,Low Value,Inactive,2023-01,2025-11,636,670,18,1,1,1,3.0,3.0,1.0,3.0,36,25.919999999999998,15.8,5,13,35,1,0.5142857142857142,2.0,1,0,1
C01886,2019.68,10,4,2,4,4,4,4,4,2023-01-01,2023-06-01,0.5714285714285714,0.6666666666666666,0.2222222222222222,0.11428571428571428,504.92,201.96800000000002,2023-01,2023-06,636,641,2,0,0,0,1.0,1.0,4.0,4.0,6,30,0.3333333333333333,1,1,336.61333333333334,2019.68,4.0,30,2,2019.68,Low Value,Inactive,2023-01,2025-12,636,671,22,1,1,1,6.0,1.0,0.6666666666666666,5.0,52,35.25,28.95,6,18,36,0,0.6111111111111112,2.3636363636363638,1,0,1
C01887,4816.57,15,12,5,6,3,5,6,6,2023-02-01,2023-10-01,0.42857142857142855,0.8333333333333334,0.3333333333333333,0.17142857142857143,401.3808333333333,321.1046666666667,2023-02,2023-10,637,645,5,0,0,0,3.0,1.0,1.0,3.0,9,26,0.5555555555555556,1,1,535.1744444444444,4816.57,6.666666666666667,26,5,4816.57,Low Value,Inactive,2023-01,2025-12,636,671,25,1,1,1,6.0,3.0,0.4583333333333333,3.0,65,48.010000000000005,30.27,6,13,36,0,0.6944444444444444,2.6,1,0,1
C01888,4134.25,38,15,6,8,5,5,6,8,2023-03-01,2025-06-01,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.22857142857142856,275.6166666666667,108.79605263157895,2023-03,2025-06,638,665,6,0,1,1,3.0,3.0,4.4,14.0,28,6,0.21428571428571427,1,0,147.65178571428572,4134.25,2.571428571428571,6,6,4134.25,Low Value,Cooling,2023-03,2025-12,638,671,10,1,1,1,2.0,1.0,2.6666666666666665,9.0,34,20.06,17.47,4,10,34,0,0.29411764705882354,3.4,1,0,0
C01889,34233.92,106,19,8,8,6,4,6,8,2023-05-01,2025-10-01,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.22857142857142856,1801.7852631578946,322.96150943396225,2023-05,2025-10,640,669,8,1,1,1,2.0,1.0,3.142857142857143,9.0,30,2,0.26666666666666666,0,0,1141.1306666666667,34233.92,3.2,2,8,34233.92,High Value,Recent,2023-03,2025-12,638,671,15,1,1,1,4.0,1.0,1.3571428571428572,4.0,50,33.98,22.88,4,12,34,0,0.4411764705882353,3.3333333333333335,1,0,0
C01890,17742.83,62,42,20,11,6,5,9,9,2023-08-01,2025-12-01,0.8571428571428571,0.8333333333333334,0.5,0.2571428571428571,422.4483333333334,286.17467741935485,2023-08,2025-12,643,671,20,1,1,1,8.0,8.0,0.47368421052631576,6.0,29,0,0.6896551724137931,0,0,611.8217241379311,17742.83,8.275862068965518,0,20,17742.83,Mid Value,Very Recent,2023-01,2025-12,636,671,31,1,1,1,19.0,19.0,0.16666666666666666,3.0,95,70.11,52.04,6,18,36,0,0.8611111111111112,3.064516129032258,1,0,0
C01891,37077.04,114,33,14,4,3,2,3,4,2023-01-01,2025-03-01,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.11428571428571428,1123.5466666666666,325.2371929824561,2023-01,2025-03,636,662,14,0,0,1,4.0,1.0,1.0,6.0,27,9,0.5185185185185185,1,0,1373.2237037037037,37077.04,6.222222222222222,9,14,37077.04,High Value,Inactive,2023-01,2025-04,636,663,23,0,0,1,8.0,6.0,0.22727272727272727,1.0,74,57.75,37.96,5,15,28,8,0.8214285714285714,3.217391304347826,1,0,0
C01892,7417.74,30,7,3,4,3,4,4,4,2023-02-01,2025-10-01,0.42857142857142855,0.6666666666666666,0.2222222222222222,0.11428571428571428,1059.6771428571428,247.25799999999998,2023-02,2025-10,637,669,3,1,1,1,1.0,1.0,15.0,18.0,33,2,0.09090909090909091,0,0,224.78,7417.74,1.0909090909090908,2,3,7417.74,Mid Value,Recent,2023-01,2025-12,636,671,23,1,1,1,5.0,3.0,0.5909090909090909,3.0,57,43.62,30.37,6,14,36,0,0.6388888888888888,2.4782608695652173,1,0,0
C01893,43652.33,130,40,17,11,5,5,8,9,2023-09-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2571428571428571,1091.30825,335.78715384615384,2023-09,2025-12,644,671,17,1,1,1,4.0,2.0,0.6875,4.0,28,0,0.6071428571428571,0,0,1559.0117857142857,43652.33,7.285714285714286,0,17,43652.33,High Value,Very Recent,2023-01,2025-12,636,671,32,1,1,1,13.0,2.0,0.12903225806451613,1.0,106,90.19,60.379999999999995,6,20,36,0,0.8888888888888888,3.3125,1,0,0
C01894,137777.55,415,29,13,11,5,5,8,10,2023-01-01,2025-03-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2857142857142857,4750.95,331.99409638554215,2023-01,2025-03,636,662,13,0,0,1,5.0,1.0,1.1666666666666667,10.0,27,9,0.48148148148148145,1,0,5102.872222222221,137777.55,5.777777777777778,9,13,137777.55,Top Value,Inactive,2023-01,2025-07,636,666,19,0,1,1,4.0,1.0,0.6666666666666666,3.0,64,47.54,31.73,5,14,31,5,0.6129032258064516,3.3684210526315788,1,0,1
C01895,146965.8,718,107,32,9,5,5,7,8,2023-01-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.3888888888888889,0.22857142857142856,1373.5121495327103,204.68774373259052,2023-01,2025-12,636,671,32,1,1,1,14.0,5.0,0.12903225806451613,1.0,36,0,0.8888888888888888,0,0,4082.383333333333,146965.8,10.666666666666666,0,32,146965.8,Top Value,Very Recent,2023-01,2025-12,636,671,24,1,1,1,6.0,1.0,0.5217391304347826,2.0,95,66.7,44.68,6,17,36,0,0.6666666666666666,3.9583333333333335,1,0,0
C01896,152728.95,467,87,27,6,4,2,4,5,2023-01-01,2025-11-01,0.5714285714285714,0.3333333333333333,0.2222222222222222,0.14285714285714285,1755.5051724137932,327.0427194860814,2023-01,2025-11,636,670,27,1,1,1,7.0,7.0,0.3076923076923077,2.0,35,1,0.7714285714285715,0,0,4363.6842857142865,152728.95,9.257142857142858,1,27,152728.95,Top Value,Very Recent,2023-01,2025-12,636,671,25,1,1,1,6.0,3.0,0.4583333333333333,2.0,92,69.36,56.83,6,19,36,0,0.6944444444444444,3.68,1,0,0
C01897,17086.25,59,9,7,5,4,3,4,5,2023-04-01,2025-05-01,0.5714285714285714,0.5,0.2222222222222222,0.14285714285714285,1898.4722222222222,289.5974576271187,2023-04,2025-05,639,664,7,0,0,1,2.0,1.0,3.1666666666666665,7.0,26,7,0.2692307692307692,1,0,657.1634615384615,17086.25,3.230769230769231,7,7,17086.25,Mid Value,Inactive,2023-02,2025-11,637,670,16,1,1,1,4.0,2.0,1.2,6.0,41,34.0,25.96,6,12,34,1,0.47058823529411764,2.5625,1,0,1
C01898,31233.64,75,10,3,10,5,4,7,9,2023-01-01,2023-09-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2571428571428571,3123.364,416.44853333333333,2023-01,2023-09,636,644,3,0,0,0,1.0,1.0,3.0,5.0,9,27,0.3333333333333333,1,1,3470.4044444444444,31233.64,4.0,27,3,31233.64,High Value,Inactive,2023-01,2025-12,636,671,16,1,1,1,6.0,6.0,1.3333333333333333,8.0,46,31.09,23.26,6,12,36,0,0.4444444444444444,2.875,1,0,1
C01899,2111.4,11,10,4,8,5,5,8,8,2023-02-01,2023-08-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.22857142857142856,211.14000000000001,191.94545454545457,2023-02,2023-08,637,643,4,0,0,0,1.0,1.0,1.0,1.0,7,28,0.5714285714285714,1,1,301.62857142857143,2111.4,6.857142857142857,28,4,2111.4,Low Value,Inactive,2023-01,2025-12,636,671,18,1,1,1,4.0,2.0,1.0588235294117647,3.0,43,35.77,20.71,6,12,36,0,0.5,2.388888888888889,1,0,1
C01900,19401.5,51,31,13,8,6,3,6,6,2023-03-01,2025-08-01,0.8571428571428571,0.5,0.3333333333333333,0.17142857142857143,625.8548387096774,380.421568627451,2023-03,2025-08,638,667,13,0,1,1,3.0,1.0,1.4166666666666667,5.0,30,4,0.43333333333333335,0,0,646.7166666666667,19401.5,5.2,4,13,19401.5,High Value,Cooling,2023-01,2025-08,636,667,19,0,1,1,6.0,1.0,0.7222222222222222,3.0,56,38.81,19.23,5,14,32,4,0.59375,2.9473684210526314,1,0,0
C01901,16216.39,52,31,15,8,5,4,6,7,2023-01-01,2025-11-01,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.2,523.1093548387097,311.85365384615386,2023-01,2025-11,636,670,15,1,1,1,5.0,1.0,1.4285714285714286,8.0,35,1,0.42857142857142855,0,0,463.3254285714286,16216.39,5.142857142857143,1,15,16216.39,Mid Value,Very Recent,2023-01,2025-08,636,667,21,0,1,1,9.0,4.0,0.55,4.0,73,46.91,29.84,4,14,32,4,0.65625,3.4761904761904763,1,0,0
C01902,44563.84,241,102,31,6,4,4,5,5,2023-01-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.14285714285714285,436.9003921568627,184.91219917012447,2023-01,2025-12,636,671,31,1,1,1,16.0,16.0,0.16666666666666666,3.0,36,0,0.8611111111111112,0,0,1237.8844444444444,44563.84,10.333333333333334,0,31,44563.84,High Value,Very Recent,2023-02,2025-12,637,671,22,1,1,1,7.0,1.0,0.6190476190476191,4.0,73,58.39,39.72,6,18,35,0,0.6285714285714286,3.3181818181818183,1,0,0
C01903,15304.640000000001,78,21,10,9,5,5,8,8,2023-12-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.22857142857142856,728.792380952381,196.21333333333334,2023-12,2025-12,647,671,10,1,1,1,4.0,4.0,1.6666666666666667,6.0,25,0,0.4,0,0,612.1856,15304.640000000001,4.8,0,10,15304.640000000001,Mid Value,Very Recent,2023-01,2025-12,636,671,28,1,1,1,8.0,8.0,0.2962962962962963,2.0,87,51.24,42.69,6,15,36,0,0.7777777777777778,3.107142857142857,1,0,0
